id,name,created_at,author_id,tags,messages
1227951183340245023,Unlock new module,2024-04-11 11:59:36,721361840059318372,[1225384860848357420],"[{'id': 1227951482498711674, 'content': 'Mình update lại cho bạn rồi nhé', 'created_at': '2024-04-11 12:00:47', 'author': 799663797270872095}, {'id': 1227951183340245023, 'content': 'voyentrangngn.katie@gmail.com\nHi team TA ạ, mng giúp  em  mở module 2 vs ạ emm bị bay qua thẳng module thứ 3 luôn ạ', 'created_at': '2024-04-11 11:59:36', 'author': 721361840059318372}]"
1227848082578997280,Unlock new module,2024-04-11 05:09:55,1170018899484479558,[1225384983120842772],"[{'id': 1227857089494515773, 'content': 'Mình đã unlock module mới cho bạn rồi nè, bạn kiểm tra lại nhé', 'created_at': '2024-04-11 05:45:42', 'author': 815427758879408148}, {'id': 1227848082578997280, 'content': 'Hi TA Team, mình nhận được kết quả exam rồi nhưng hiện tại vẫn chưa vào được module tiếp theo để học tiếp. Nhờ Team check giúp ạ. \nEmail mình: phanmai0210@gmail.com\nMình cảm ơn nhiều!', 'created_at': '2024-04-11 05:09:55', 'author': 1170018899484479558}]"
1227847848117276783,2.3 Dictionary - Lab 3- String segmentation (Amazon),2024-04-11 05:08:59,739467631119302778,[1225384878216970260],"[{'id': 1227877483219783722, 'content': 'à e hiểu rõ ròi ạ, e cảm ơn chị ^^', 'created_at': '2024-04-11 07:06:44', 'author': 739467631119302778}, {'id': 1227876299222159370, 'content': 'Fuction sẽ tiếp tục thực thi với substring tiếp theo là ""hellonowo"", tiếp tục kiểm tra tương tự như các bước ở trên cho đến khi tìm thấy 1 substring thỏa đc 1 trong những điều kiện', 'created_at': '2024-04-11 07:02:02', 'author': 815427758879408148}, {'id': 1227875797545783367, 'content': 'Vì không có chuỗi substrings nào của ""onowo"" nằm trong dict nên sẽ trả về ""False""', 'created_at': '2024-04-11 07:00:02', 'author': 815427758879408148}, {'id': 1227875238336004097, 'content': 'Vì ""hell"" có trong  dict, check xem phần còn lại của chuỗi `s` (biến second = s[i:]  là ""onowo"") có thỏa 1 trong những điều kiện sau thì sẽ trả về True:\n1) nếu không tồn tại phần còn lại của chuỗi s (`not second`) -> ko thỏa\n2) nếu phần còn lại của chuỗi s được tìm thấy trong dict (`second in dictionary`) -> ko thỏa\n3) nếu phần còn lại của chuỗi s có thể bị phân tách thì sẽ tiếp tục dùng hàm can_segment_string(s,dictionary) ->  lúc này sẽ thực hiện gọi đệ quy ( recursive call) check chuỗi ""onowo"" y như check chuỗi ""hell""\n\n""o"" không có trong dict\n""on"" không có trong dict\n""ono"" không có trong dict\n""onow"" không có trong dict\n""onowo"" không có trong dict', 'created_at': '2024-04-11 06:57:49', 'author': 815427758879408148}, {'id': 1227871934524686376, 'content': 'Sau đấy sẽ check xem từng substring ở trên có tồn tại trong dictionary hay không\n""h"" không có trong dict\n""he"" không có trong  dict\n""hel"" không có trong  dict\n""hell"" có trong  dict', 'created_at': '2024-04-11 06:44:41', 'author': 815427758879408148}, {'id': 1227870383282196530, 'content': 'Đầu tiên mình cho vòng lặp chạy qua từng substring  của \n`s = ""hellonowo""`\nVới i = 1, biến first= s[0:i] là ""h"".\nVới i = 2, biến first= s[0:i] là ""he"".\nVới i = 3, biến first= s[0:i] là ""hel"".\nVới i = 4, biến first= s[0:i]  là ""hell"".\nVới i = 5, biến first= s[0:i]  là ""hello"".\nVới i = 6, biến first= s[0:i]  là ""hellon"".\nVới i = 7, biến first= s[0:i]  là ""hellono"".\nVới i = 8,biến first= s[0:i]  là""hellonow"".\nVới i = 9, biến first= s[0:i]  là ""hellonowo"".', 'created_at': '2024-04-11 06:38:32', 'author': 815427758879408148}, {'id': 1227868261530730589, 'content': 'hello em, để có thể check được hết tất cả segmentations của input string thì mình sẽ sử dụng thuật toán đệ quy (recursive algorithm)', 'created_at': '2024-04-11 06:30:06', 'author': 815427758879408148}, {'id': 1227847848117276783, 'content': 'Dạ nhờ mấy anh chị TA giải thích dùm em về logic code trong bài này được ko ạ, em hiểu đề bài mà logic codde em vẫn chưa hiểu lắm ạ. Em cảm ơn nhiều ạ.', 'created_at': '2024-04-11 05:08:59', 'author': 739467631119302778}]"
1227817077243383819,Python _ Function,2024-04-11 03:06:42,1218124015663583355,[1225384860848357420],"[{'id': 1227821219051733084, 'content': 'Cách này tuy thực hiện được việc in ra cả string như em mong muốn, nhưng nếu như em cần sử dụng 2 biến vowels và consonants để thực hiện những tính toán khác thì sẽ không được.', 'created_at': '2024-04-11 03:23:10', 'author': 815427758879408148}, {'id': 1227820358686474290, 'content': 'chỉ in ra 2 dòng lệnh print() như của em thôi', 'created_at': '2024-04-11 03:19:45', 'author': 815427758879408148}, {'id': 1227820234216312862, 'content': 'Nếu em muốn dùng lệnh print() bên trong hàm thì mình xóa luôn lệnh ""return""', 'created_at': '2024-04-11 03:19:15', 'author': 815427758879408148}, {'id': 1227819407795949709, 'content': 'Tức là nếu muốn kết quả ra giống như ý muốn thì phải viết giống kiểu trong bài giải mẫu à chị?', 'created_at': '2024-04-11 03:15:58', 'author': 1218124015663583355}, {'id': 1227818111588241429, 'content': 'Hi em, function chỉ thực hiện đến lệnh return là sẽ trả về kết quả, nên những dòng lệnh print() phía dưới không được thực thi (còn đc gọi là dead code)', 'created_at': '2024-04-11 03:10:49', 'author': 815427758879408148}, {'id': 1227817077243383819, 'content': 'Hi Team TA\n\nBài tập trong hình mình làm đúng theo logic của bài, chỉ thay đổi vài dòng code cuối\nNhưng kết quả output ra không đúng ý mình (Ý mình muốn là kiểu: The number of vowel is:.....), còn của mình nó chỉ ra 2 số 4,7. Mà mình đã có lệnh print rồi\n\nNhờ team chỉ ra giúp mình mình sai ở đâu. Tks Team TA!', 'created_at': '2024-04-11 03:06:42', 'author': 1218124015663583355}]"
1227645223094583478,Em ko purpose của dòng code,2024-04-10 15:43:49,1210814753572782160,[1081065881943146537],"[{'id': 1228345479398555810, 'content': 'em hiểu rùi ạ, thanks c nha', 'created_at': '2024-04-12 14:06:23', 'author': 1210814753572782160}, {'id': 1227655501794381916, 'content': 'lab này mình có thể phân tích thêm tùy vào góc nhìn của bản thân nhé\n\nví dụ như phần này, khởi đầu là phân tích revenue, mình sẽ plot ra theo month-year để biết được thay đổi theo số tuyệt đối và theo %\n\ntới đây thì sẽ tùy góc nhìn mỗi người sẽ có solution khác nhau cho câu: **DISCUSSION: What can you observe from the chart?**, và phần trong solution là 1 trong những góc nhìn đó\n\nnhư ở solution thì sẽ thấy có những invoice bất thường (tức quantity < 0), rồi sau đó sẽ lấy thử 1 customer check xem data thế nào, có bị lỗi hay ko để xử lý (drop hoặc giữ,...)\n\nnói chung là e hoàn toàn có thể làm 1 cách khác tùy vào góc nhìn của mình nha', 'created_at': '2024-04-10 16:24:40', 'author': 1077439446296838144}, {'id': 1227650478955827250, 'content': 'và làm sao để e biết đâu là Stockcode and CustomerID để phân tích ạ', 'created_at': '2024-04-10 16:04:42', 'author': 1210814753572782160}, {'id': 1227650274756137063, 'content': 'vậy mục đích conclude mỗi đơn hàng khác nhau để làm gì vậy ạ?', 'created_at': '2024-04-10 16:03:54', 'author': 1210814753572782160}, {'id': 1227649323614077081, 'content': 'theo c hiểu là nếu chạy dòng code trên\n```python\ntx_data[\n    (tx_data[""StockCode""] == ""35004C"") & (tx_data[""CustomerID""] == 15311.0)\n].sort_values(""InvoiceDate"")```\nthì sẽ ra những đơn hàng có cùng StockCode = 35004C và CustomerID = 15311.0\n\nkhi check kĩ hơn bằng code\n```python\ntx_data[tx_data[""InvoiceNo""] == ""C536383""]```\nthì mình sẽ thấy đây là những đơn hàng khác nhau, chứ nó ko phải bị replicate', 'created_at': '2024-04-10 16:00:07', 'author': 1077439446296838144}, {'id': 1227646048516702349, 'content': '3b. [Lab Solution] Case Study: Online Retailer bài này ạ', 'created_at': '2024-04-10 15:47:06', 'author': 1210814753572782160}, {'id': 1227645869096960150, 'content': 'cho c hỏi bài này ở phần nào nhỉ 😅', 'created_at': '2024-04-10 15:46:23', 'author': 1077439446296838144}, {'id': 1227645352996376597, 'content': 'em chưa hiểu mục đích phân tích ở đây là gì ạ', 'created_at': '2024-04-10 15:44:20', 'author': 1210814753572782160}, {'id': 1227645223094583478, 'content': 'tại sao mình là ghi có 1 return là 1 đơn hàng unique ạ???', 'created_at': '2024-04-10 15:43:49', 'author': 1210814753572782160}]"
1227623666205069394,DICTIONARY LAB 2 - Election,2024-04-10 14:18:10,1111610137329811467,[1225384860848357420],"[{'id': 1227649064645169265, 'content': 'Có nhiều hướng code cho bài này:\n1. for k,v in dict.items()\n2. cast dict.items() về list rồi áp list mới key là dc\n3. for k, dict[k] in dict.keys()', 'created_at': '2024-04-10 15:59:05', 'author': 1223163671832952912}, {'id': 1227627830171668551, 'content': 'anh có thể thử cách này nha anh\n```python\n{candidate: sum(vote for vote, name in records.item() if name == candidate) for candidate in set(records.keys)}\n```', 'created_at': '2024-04-10 14:34:42', 'author': 885411040647602236}, {'id': 1227623666205069394, 'content': 'TA giúp em sửa solution bài này nhé', 'created_at': '2024-04-10 14:18:10', 'author': 1111610137329811467}]"
1227547306866245692,Logistic Regression,2024-04-10 09:14:44,1110591675283284122,[1081065893041295371],"[{'id': 1227550082006515772, 'content': 'Bạn xem lại thứ tự của lệnh.\nXóa cột trước rồi mới dropna.', 'created_at': '2024-04-10 09:25:46', 'author': 1223163671832952912}, {'id': 1227547306866245692, 'content': 'https://colab.research.google.com/drive/1Z6nq_OqL5LJrR2IOok-Wy0ErFg9lRKZy?usp=sharing\ncho em hỏi em làm y chang labsolution nhưng x.shape trong solution lại ra là (889, 11) còn em lại ra khác thì tại sao vậy ạ', 'created_at': '2024-04-10 09:14:44', 'author': 1110591675283284122}]"
1227541480889913446,2.1 Dictionary - Lab 1 (REQ) - max of dictionary,2024-04-10 08:51:35,739467631119302778,[1225384878216970260],"[{'id': 1227548471440048179, 'content': 'à em cảm ơn ạ.', 'created_at': '2024-04-10 09:19:22', 'author': 739467631119302778}, {'id': 1227548053427458058, 'content': 'rồi từ list thu được lấy phần tử đầu tiên ra (tại 0) rồi gán vô key_max và val_max', 'created_at': '2024-04-10 09:17:42', 'author': 1223163671832952912}, {'id': 1227547783364608011, 'content': 'lệnh list(my_dict.items())[0]. Bao gồm 2 ý. list(my_dict.items()) là chuyển từ dict về list', 'created_at': '2024-04-10 09:16:38', 'author': 1223163671832952912}, {'id': 1227547406854262784, 'content': 'Bài toán đang tìm phần tử nào có value lớn nhất trong dict.\nChổ gán đó là set giá trị ban đầu của key_max và val_max là phần tử đầu tiên trong dict.', 'created_at': '2024-04-10 09:15:08', 'author': 1223163671832952912}, {'id': 1227541480889913446, 'content': 'Em có thắc mắc về dòng code này: key_max, val_max = list(my_dict.items())[0]. Anh chị TA có thể giải thích câu code này và giải thích lại giúp em về bài này 1 xíu được không ạ. \nEm cảm ơn ạ.', 'created_at': '2024-04-10 08:51:35', 'author': 739467631119302778}]"
1227516506309525515,How to change date data into ISO format,2024-04-10 07:12:21,356374791151681536,[1081140560334700635],"[{'id': 1227519269844025464, 'content': 'Thêm 1 xíu nếu bạn chưa biết: hàm concat trong sqlite là dấu `||` nha', 'created_at': '2024-04-10 07:23:20', 'author': 799663797270872095}, {'id': 1227518806318907423, 'content': 'cảm ơn c ạ', 'created_at': '2024-04-10 07:21:29', 'author': 356374791151681536}, {'id': 1227518263907586060, 'content': 'Mình mới tag bạn vào 1 box tương tự, mình đã dùng excel để reformat. Nếu bạn muốn xử lí bằng sql thì dùng các hàm substring với concat hơi phức tạp hơn xíu nha bạn', 'created_at': '2024-04-10 07:19:20', 'author': 799663797270872095}, {'id': 1227516506309525515, 'content': ""Em đang làm final cho khóa DA mà vướng cái chỗ em dùng data của trường 'Online Retail' ấy ạ, thì trong đó có biến thời gian là Invoice Date có dạng MM/DD/YYYY mà cái DB Browser for sqlite của em nó k truy vấn được dạng đó, phải chuyển về ISO, em thử vài cách rồi mà nó cứ trả về Null, anh chị hướng dẫn em với ạ. Em cảm ơn anh chị ạ"", 'created_at': '2024-04-10 07:12:21', 'author': 356374791151681536}]"
1227481527852732466,4. Intermediate SQL - ERD,2024-04-10 04:53:21,1221283648326598711,[1081065846350286868],"[{'id': 1227482619998900244, 'content': 'Nên đáp án câu này là false nha', 'created_at': '2024-04-10 04:57:42', 'author': 799663797270872095}, {'id': 1227482584028680223, 'content': 'Hi bạn, dựa vào diagram bạn có thể thấy ở bảng employees, id được kí hiệu là PK (primary key) còn team_id được kí hiệu là FK (foreign key) dùng để kết nối đến bảng teams', 'created_at': '2024-04-10 04:57:33', 'author': 799663797270872095}, {'id': 1227481527852732466, 'content': 'Em đang bị stuck ở câu hỏi này, anh/ chị giải đáp giúp em nhé ạ', 'created_at': '2024-04-10 04:53:21', 'author': 1221283648326598711}]"
1227464299317039144,Basic SQL Practice - Practice JOINS,2024-04-10 03:44:54,1226885159240990843,[1081065846350286868],"[{'id': 1227469540729032724, 'content': 'Muốn join 2 bảng lại được với nhau thì 2 bảng đó phải có column chứa giá trị chung với nhau', 'created_at': '2024-04-10 04:05:43', 'author': 815427758879408148}, {'id': 1227468529444585555, 'content': 'sửa lại này nhé bạn `JOIN movie_reviewers ON movie_ratings.reviewer_id = movie_reviewers.id`', 'created_at': '2024-04-10 04:01:42', 'author': 815427758879408148}, {'id': 1227468376943759400, 'content': '`JOIN movie_reviewers ON movie_ratings.movie_id = movie_reviewers.id`\nid ở trong bảng movie_reviews có nghĩa là reviewer_id ấy bạn, cho nên là chỗ này bạn đang lấy 2 cột khác nhau=> ko thể match được', 'created_at': '2024-04-10 04:01:06', 'author': 815427758879408148}, {'id': 1227467537625907260, 'content': 'Mình fix lại code như bên dưới thì bảng không hiện row nào cả. Bạn xem giúp mình nhé.\nMany thanks 🙂 \n\nSELECT movies.title, movies.year, movie_reviewers.name\nFROM movies JOIN movie_ratings ON movies.id = movie_ratings.movie_id\n            JOIN movie_reviewers ON movie_ratings.movie_id = movie_reviewers.id;', 'created_at': '2024-04-10 03:57:46', 'author': 1226885159240990843}, {'id': 1227465549437603930, 'content': 'Bạn đổi lại reviewer_id = id nhé', 'created_at': '2024-04-10 03:49:52', 'author': 815427758879408148}, {'id': 1227465474313289728, 'content': 'Hi bạn, ở chỗ JOIN giữa 2 bảng movie_ratings và movie_reviewers, mình thấy bạn đang JOIN 2 cột khác nhau reviewer_id = name => SQL ko thể thực hiện được query này', 'created_at': '2024-04-10 03:49:34', 'author': 815427758879408148}, {'id': 1227464299317039144, 'content': 'Mình đang bị stuck ở chỗ câu hỏi số 1 này, team hỗ trợ fix giúp mình sai ở đâu nhé.\nThanks team. \n\nCode mình như bên dưới: \nSELECT movies.title, \n                 movies.year, \n                 movie_reviewers.name\nFROM movies JOIN movie_ratings ON movies.id = movie_ratings.movie_id\n            JOIN movie_reviewers ON movie_ratings.reviewer_id = movie_reviewers.name;', 'created_at': '2024-04-10 03:44:54', 'author': 1226885159240990843}]"
1227462356729335911,Nhờ hỗ trợ mở M3,2024-04-10 03:37:10,1192689425222738013,[1225384983120842772],"[{'id': 1227463010725924944, 'content': 'Mình access được rồi nhé, cám ơn bạn', 'created_at': '2024-04-10 03:39:46', 'author': 1192689425222738013}, {'id': 1227462917230694400, 'content': 'Mình đã unlock rồi nhé, bạn check lại giúp mình', 'created_at': '2024-04-10 03:39:24', 'author': 815427758879408148}, {'id': 1227462485846790215, 'content': 'ngothuy0801@gmail.com', 'created_at': '2024-04-10 03:37:41', 'author': 1192689425222738013}, {'id': 1227462430548951142, 'content': 'Hi bạn, cho mình xin email của bạn nhé', 'created_at': '2024-04-10 03:37:28', 'author': 815427758879408148}, {'id': 1227462356729335911, 'content': 'Mình đã xong M2 rồi, nhờ TA mở giúp mình M3 nhé', 'created_at': '2024-04-10 03:37:10', 'author': 1192689425222738013}]"
1227461526659530815,Chinook.SQL,2024-04-10 03:33:53,1180159429765775520,[1225384860848357420],"[{'id': 1227465796171726972, 'content': 'Mình làm được rồi, mình sẽ để ý cái phần này cho những lần sau . Thanks', 'created_at': '2024-04-10 03:50:51', 'author': 1180159429765775520}, {'id': 1227463291186708570, 'content': 'Hi bạn, bạn run lại cell connect to DB giúp mình nha. Chỗ `import pandas as pd` ấy', 'created_at': '2024-04-10 03:40:53', 'author': 815427758879408148}, {'id': 1227461526659530815, 'content': 'Nhờ TAs check hộ, trước đó ra kết quả được, nhưng giờ bị lỗi này', 'created_at': '2024-04-10 03:33:53', 'author': 1180159429765775520}]"
1227455960549949481,For Loop Python (Vòng lặp ngoài - Vòng lặp trong),2024-04-10 03:11:46,1218124015663583355,[1225384860848357420],"[{'id': 1227467597730021416, 'content': 'When i = 3, my_list[i] is 25:\n - Start the inner loop iterating over elements to the right of `my_list[i]`.\n \n - `my_list[i + 1:]` will be `[]`.\n \n - There are no elements greater than 25.\n \n - `next_greater` remains -1.\n \n - Append `next_greater` (which is -1) to `result`.', 'created_at': '2024-04-10 03:58:00', 'author': 815427758879408148}, {'id': 1227467513118589028, 'content': 'When i = 2, my_list[i] is 2:\n - Start the inner loop iterating over elements to the right of `my_list[i]`.\n \n - `my_list[i + 1:]` will be `[25]`.\n \n - The first element greater than 2 is 25.\n \n - `next_greater` becomes 25.\n \n - Append `next_greater` (which is 25) to `result`.', 'created_at': '2024-04-10 03:57:40', 'author': 815427758879408148}, {'id': 1227467439869001851, 'content': 'When i = 1, my_list[i] is 5:\n - Start the inner loop iterating over elements to the right of `my_list[i]`.\n \n - `my_list[i + 1:]` will be `[2, 25]`.\n \n - The first element greater than 5 is 25.\n \n - `next_greater` becomes 25.\n \n - Append `next_greater` (which is 25) to `result`.', 'created_at': '2024-04-10 03:57:22', 'author': 815427758879408148}, {'id': 1227467327742935130, 'content': 'When i = 0, my_list[i] is 4:\n - Start the inner loop iterating over elements to the right of `my_list[i]`.\n \n - `my_list[i + 1:]` will be `[5, 2, 25]`.\n \n - The first element greater than 4 is 5.\n \n - `next_greater` becomes 5.\n \n - Append `next_greater` (which is 5) to `result`.', 'created_at': '2024-04-10 03:56:56', 'author': 815427758879408148}, {'id': 1227467168271044648, 'content': 'chị ví dụ `my_list = [4, 5, 2, 25]` nhé', 'created_at': '2024-04-10 03:56:18', 'author': 815427758879408148}, {'id': 1227467022200340541, 'content': 'đúng rồi em nè, khi i =3 thì my_list[i+1:] sẽ trả về 1 list rỗng [], vì vậy vòng lặp thứ 2 sẽ không được thực hiện và biến next_greater sẽ giữ nguyên là -1', 'created_at': '2024-04-10 03:55:43', 'author': 815427758879408148}, {'id': 1227464575939641364, 'content': 'Nhưng mà nếu vậy khi i=3, thì dòng code j sẽ thành: for j in my_list[4] (i +1):\nVậy thì không lỗi hả chị? tại my_list có tới my_list[3] thôi chứ? my_list[4] thì nó sẽ kiểu ""out of range"" á?', 'created_at': '2024-04-10 03:46:00', 'author': 1218124015663583355}, {'id': 1227462493966958653, 'content': 'Ở bài này mình cần đi so sánh phần tử bên phải có lớn hơn phần tử bên trái hay không  \n`if j > my_list[i]`', 'created_at': '2024-04-10 03:37:43', 'author': 815427758879408148}, {'id': 1227460984420175946, 'content': 'my_list[i+1:]  nghĩa là em đang slicing bắt đầu từ index `i+1` cho đến phần từ cuối cùng của list', 'created_at': '2024-04-10 03:31:43', 'author': 815427758879408148}, {'id': 1227459981251711088, 'content': None, 'created_at': '2024-04-10 03:27:44', 'author': 815427758879408148}, {'id': 1227459970409435210, 'content': 'Nó sẽ trông như thế này nhé', 'created_at': '2024-04-10 03:27:42', 'author': 815427758879408148}, {'id': 1227459705694060586, 'content': 'Hi em , em có thể dùng trang này để visualize từng dòng code chạy:\nhttps://pythontutor.com/visualize.html#mode=edit', 'created_at': '2024-04-10 03:26:38', 'author': 815427758879408148}, {'id': 1227455960549949481, 'content': 'Hi Team TA\n\nMình hơi confuse ở những phần dòng code tô đậm trong hình\nNhờ team lấy ví dụ minh họa hộ mình (my_list = [13, 7, 6, 12]), kiểu là trong ví dụ trên, chuyện gì sẽ xảy ra ở các dòng code tô đậm (trong hình)\nNgoài ra là các câu hỏi:\n_ for j in my_list[i + 1 :]: Tại sao là (i + 1 :)?\n_ Mình đã có hỏi 1 câu tương tự về vụ (lặp trong ngoài) này rồi, mà gặp lại vẫn confuse. Có cách nào để dễ nhớ, dễ hình dung vụ này không?\n\nTks Team TA!', 'created_at': '2024-04-10 03:11:46', 'author': 1218124015663583355}]"
1227170601215463485,For Loop Python (Vòng lặp ngoài - Vòng lặp trong),2024-04-09 08:17:51,1218124015663583355,[1225384860848357420],"[{'id': 1227192886634745866, 'content': 'Phương pháp sắp xếp này trong lập trình còn gọi là **Bubble Sort** (Sắp xếp nổi bọt). Anh có thể tham khảo ở clip này https://www.youtube.com/watch?v=xli_FI7CuzA để hình dung các phẩn tử được hoán đổi như thế nào để có thứ tự đúng ạ.', 'created_at': '2024-04-09 09:46:24', 'author': 754586847216140300}, {'id': 1227192623421460500, 'content': None, 'created_at': '2024-04-09 09:45:21', 'author': 754586847216140300}, {'id': 1227192532824231957, 'content': 'Do đó cần phải có thêm **một vòng lặp ngoài.** Vì mỗi vòng lặp trong như vậy sẽ có tác dụng **đẩy phần tử lớn nhất về sau cùng**, nên vòng lặp ngoài sẽ có 2 tác dụng: vừa **đưa ra được số lần mà vòng lặp trong cần chạy**, vừa **thu hẹp lại phạm vi để vòng lặp trong chạy**,cụ thể là:', 'created_at': '2024-04-09 09:44:59', 'author': 754586847216140300}, {'id': 1227192348287565844, 'content': 'Với L = [3,6,1,2,5,4]\nỞ phần bỏ vòng lặp ngoài, như anh thấy j chỉ chạy một vòng từ 0 tới 5, thì phần if ở dưới sẽ chỉ chạy đối chiếu 1 lần: \nL[0] và L[1]: 3 < 6, thứ tự giữ nguyên\nL[1] và L[2]: 6>1, đổi thứ tự thành L[1] = 1, L[2] = 6\nL[2] và L[3] (L[2] lúc này bằng 6 rồi): 6>2, đổi thứ tự thành L[2] = 2, L[3] = 6\nL[3] và L[4]: 6>5, đổi thứ tự thành L[3] = 5, L[4] = 6\nL[4] và L[5]: 6>4, đổi thứ tự thành L[4] = 4, L[5] = 6\n\nPhép đối chiếu này chỉ chạy **một lần**, anh có thể thấy nó chỉ đẩy được phần tử lớn nhất là 6 ra sau cùng, còn 5 phần tử phía trước chưa được sắp xếp lại. Do đó L (output) như anh thấy sẽ là [3,1,2,5,4,6]', 'created_at': '2024-04-09 09:44:15', 'author': 754586847216140300}, {'id': 1227174457819271178, 'content': '(Bài làm bỏ vòng lặp ngoài)', 'created_at': '2024-04-09 08:33:10', 'author': 1218124015663583355}, {'id': 1227170601215463485, 'content': 'Hi Team TA\n\nMình đang bị confuse về Vòng lặp ngoài - Vòng lặp trong của For Loop (VD như bài giải trong hình)\n\nNhờ team giải thích giúp mình sự khác nhau giữa 2 đoạn code ""for i in range()"" và ""for j in range()"":\n_ 2 đoạn code này khác nhau như nào?\n_ Trong ví dụ trên (hình), thì từng đoạn code sẽ có nhiệm vụ gì?\n_ Tại sao for loop trong for j lại là -i và -1? (-i và -1 có ý nghĩa gì?)\n_ Với tại sao mình thử bỏ vòng lặp ngoài (hình để dưới cmt), thì kết quả ko có gì thay đổi so vs input\n\nTks Team TA!', 'created_at': '2024-04-09 08:17:51', 'author': 1218124015663583355}]"
1227169383487508551,NHỜ MỞ Module SQL,2024-04-09 08:13:00,1197756638833152082,[1225384860848357420],"[{'id': 1227170364178563072, 'content': 'solved', 'created_at': '2024-04-09 08:16:54', 'author': 1077439446296838144}, {'id': 1227169383487508551, 'content': 'e nhờ a/c TA mở giúp e module SQL nhé ạ.E học xong module python rồi. Giờ sang SQL nhưng lại bị mở sang Pandas , hỗ trợ mở giúp e module SQL nha. E cảm ơn ạ', 'created_at': '2024-04-09 08:13:00', 'author': 1197756638833152082}]"
1227100842201452545,2.3 String Manipulation - mini project,2024-04-09 03:40:39,739467631119302778,[1225384878216970260],"[{'id': 1227117551398682665, 'content': 'okelah e', 'created_at': '2024-04-09 04:47:02', 'author': 815427758879408148}, {'id': 1227117465155407983, 'content': 'í e run đc ròi 😁', 'created_at': '2024-04-09 04:46:42', 'author': 739467631119302778}, {'id': 1227116980201590850, 'content': 'print(n_text) chị xem thử với', 'created_at': '2024-04-09 04:44:46', 'author': 815427758879408148}, {'id': 1227116865558548573, 'content': 'chỗ nào lạ ta, chị chưa thấy á', 'created_at': '2024-04-09 04:44:19', 'author': 815427758879408148}, {'id': 1227116626147541104, 'content': 'e run lại mà nó lạ lắm chị, hic nó mất tiu lun, e run lại từ trên xuống thì vẫn vậy lun é chị', 'created_at': '2024-04-09 04:43:22', 'author': 739467631119302778}, {'id': 1227116478029889546, 'content': None, 'created_at': '2024-04-09 04:42:47', 'author': 739467631119302778}, {'id': 1227116255937433660, 'content': 'còn phương thức .split() khi gọi ở 1 cell nó chỉ thực hiện và return cho mình xem kết quả thôi. Không có nghĩa là đoạn text đã bị cắt mất \\n', 'created_at': '2024-04-09 04:41:54', 'author': 815427758879408148}, {'id': 1227115996893151304, 'content': 'em đặt 1 tên biến mới new_text để chứa string  sau khi split nha', 'created_at': '2024-04-09 04:40:52', 'author': 815427758879408148}, {'id': 1227115876885598290, 'content': None, 'created_at': '2024-04-09 04:40:23', 'author': 815427758879408148}, {'id': 1227115652012048454, 'content': 'dạ đúng ròi mà em check lại em thấy vẫn hiện nên em hơi hoang mang time nãy h :<', 'created_at': '2024-04-09 04:39:30', 'author': 739467631119302778}, {'id': 1227115117641207899, 'content': 'hmm, đã dùng text.split(""\\n"") thì đúng là nên mất \\n ấy em', 'created_at': '2024-04-09 04:37:22', 'author': 815427758879408148}, {'id': 1227114586700906549, 'content': 'ngay chỗ phần processing the raw text á chị', 'created_at': '2024-04-09 04:35:16', 'author': 739467631119302778}, {'id': 1227113971186663427, 'content': 'à chị ơi cho em hỏi là này có phải lỗi ko ạ, tại em thấy ở trên đã text.split(""\\n"") rồi mà sao em xuống dưới chạy lại thì lúc nó như trên hình lúc thì đoạn code nó chia dòng (\\n) vậy ạ.', 'created_at': '2024-04-09 04:32:49', 'author': 739467631119302778}, {'id': 1227106657486639104, 'content': 'dạ em cảm ơn chị, nảy bị lỗi mà giờ hết ròi ạ 😄', 'created_at': '2024-04-09 04:03:45', 'author': 739467631119302778}, {'id': 1227106018996260875, 'content': 'Hi em, này không phải lỗi đâu em nha, chỉ là thông báo http request sent với lại response kết nối thôi. Mình vẫn tiếp tục chạy code ở phía dưới nè', 'created_at': '2024-04-09 04:01:13', 'author': 815427758879408148}, {'id': 1227100842201452545, 'content': 'Anh chị TA ơi có thể giải thích giúp em là mini project này sẽ run từ đâu ko ạ, do là bị lỗi nảy giờ nên em cũng hơi hoang mang', 'created_at': '2024-04-09 03:40:39', 'author': 739467631119302778}]"
